year,subcategory_code,sub_subcategory_code,month,category_subcategory,category_sub_subcategory,total_visitors,foreign_visitors
2021,4,99,January,"Sports and recreation","Other sports and recreation",10686,100
2021,6,99,December,Other,"Tourist sites not classified elsewhere",7185,32
2021,6,99,November,Other,"Tourist sites not classified elsewhere",6700,40
2021,6,99,October,Other,"Tourist sites not classified elsewhere",6155,38
2021,6,99,September,Other,"Tourist sites not classified elsewhere",4662,34
2021,6,99,August,Other,"Tourist sites not classified elsewhere",4291,29
2021,6,99,July,Other,"Tourist sites not classified elsewhere",4980,28
2021,6,99,June,Other,"Tourist sites not classified elsewhere",4137,16
2021,6,99,May,Other,"Tourist sites not classified elsewhere",2546,7
2021,6,99,April,Other,"Tourist sites not classified elsewhere",4622,20
2021,6,99,March,Other,"Tourist sites not classified elsewhere",5709,25
2021,6,99,February,Other,"Tourist sites not classified elsewhere",4082,27
2021,6,99,January,Other,"Tourist sites not classified elsewhere",3544,13
2021,2,8,December,History/Culture,"Memorial house/Historical archive",666,7
2021,2,8,November,History/Culture,"Memorial house/Historical archive",1029,11
2021,2,8,October,History/Culture,"Memorial house/Historical archive",800,4
2021,2,8,September,History/Culture,"Memorial house/Historical archive",482,2
2021,2,8,August,History/Culture,"Memorial house/Historical archive",371,1
2021,2,8,July,History/Culture,"Memorial house/Historical archive",435,5
2021,2,8,June,History/Culture,"Memorial house/Historical archive",427,3
2021,2,8,May,History/Culture,"Memorial house/Historical archive",0,0
2021,2,8,April,History/Culture,"Memorial house/Historical archive",582,12
2021,2,8,March,History/Culture,"Memorial house/Historical archive",702,10
2021,2,8,February,History/Culture,"Memorial house/Historical archive",765,3
2021,2,8,January,History/Culture,"Memorial house/Historical archive",389,1
2021,2,6,December,History/Culture,Museum,1054,23
2021,2,6,November,History/Culture,Museum,1561,23
2021,2,6,October,History/Culture,Museum,848,23
2021,2,6,September,History/Culture,Museum,5,0
2021,2,6,August,History/Culture,Museum,16,0
2021,2,6,July,History/Culture,Museum,204,114
2021,2,6,June,History/Culture,Museum,238,0
2021,2,6,May,History/Culture,Museum,0,0
2021,2,6,April,History/Culture,Museum,823,0
2021,2,6,March,History/Culture,Museum,501,0
2021,2,6,February,History/Culture,Museum,4,0
2021,2,6,January,History/Culture,Museum,47,0
2021,2,7,December,History/Culture,"Art museum",32184,589
2021,2,7,November,History/Culture,"Art museum",26154,291
2021,2,7,October,History/Culture,"Art museum",35804,470
2021,2,7,September,History/Culture,"Art museum",30257,505
2021,2,7,August,History/Culture,"Art museum",31185,476
2021,2,7,July,History/Culture,"Art museum",31092,552
2021,2,7,June,History/Culture,"Art museum",25865,503
2021,2,7,May,History/Culture,"Art museum",0,0
2021,2,7,April,History/Culture,"Art museum",23920,591
2021,2,7,March,History/Culture,"Art museum",20297,483
2021,2,7,February,History/Culture,"Art museum",17109,383
2021,2,7,January,History/Culture,"Art museum",5728,115
2021,2,8,December,History/Culture,"Memorial house/Historical archive",532,3
2021,2,8,November,History/Culture,"Memorial house/Historical archive",620,1
2021,2,8,October,History/Culture,"Memorial house/Historical archive",525,2
2021,2,8,September,History/Culture,"Memorial house/Historical archive",367,7
2021,2,8,August,History/Culture,"Memorial house/Historical archive",285,5
2021,2,8,July,History/Culture,"Memorial house/Historical archive",390,5
2021,2,8,June,History/Culture,"Memorial house/Historical archive",673,0
2021,2,8,May,History/Culture,"Memorial house/Historical archive",0,0
2021,2,8,April,History/Culture,"Memorial house/Historical archive",399,8
2021,2,8,March,History/Culture,"Memorial house/Historical archive",490,8
2021,2,8,February,History/Culture,"Memorial house/Historical archive",545,13
2021,2,8,January,History/Culture,"Memorial house/Historical archive",287,1
2021,2,8,December,History/Culture,"Memorial house/Historical archive",1555,0
2021,2,8,November,History/Culture,"Memorial house/Historical archive",1871,0
2021,2,8,October,History/Culture,"Memorial house/Historical archive",1914,0
2021,2,8,September,History/Culture,"Memorial house/Historical archive",1544,0
2021,2,8,August,History/Culture,"Memorial house/Historical archive",1706,0
2021,2,8,July,History/Culture,"Memorial house/Historical archive",1348,0
2021,2,8,June,History/Culture,"Memorial house/Historical archive",561,0
2021,2,8,May,History/Culture,"Memorial house/Historical archive",0,0
2021,2,8,April,History/Culture,"Memorial house/Historical archive",1281,0
2021,2,8,March,History/Culture,"Memorial house/Historical archive",1838,0
2021,2,8,February,History/Culture,"Memorial house/Historical archive",1189,0
2021,2,8,January,History/Culture,"Memorial house/Historical archive",825,0
2021,2,6,December,History/Culture,Museum,712,2
2021,2,6,November,History/Culture,Museum,1550,2
2021,2,6,October,History/Culture,Museum,1148,2
2021,2,6,September,History/Culture,Museum,798,114
2021,2,6,August,History/Culture,Museum,714,114
2021,2,6,July,History/Culture,Museum,706,114
2021,2,6,June,History/Culture,Museum,808,1
2021,2,6,May,History/Culture,Museum,808,1
2021,2,6,April,History/Culture,Museum,808,1
2021,2,6,March,History/Culture,Museum,1647,0
2021,2,6,February,History/Culture,Museum,1145,0
2021,2,6,January,History/Culture,Museum,705,0
2021,2,7,December,History/Culture,"Art museum",495,2
2021,2,7,November,History/Culture,"Art museum",2851,2
2021,2,7,October,History/Culture,"Art museum",1274,2
2021,2,7,September,History/Culture,"Art museum",1188,9
2021,2,7,August,History/Culture,"Art museum",1124,9
2021,2,7,July,History/Culture,"Art museum",759,9
2021,2,7,June,History/Culture,"Art museum",613,1
2021,2,7,May,History/Culture,"Art museum",1021,1
2021,2,7,April,History/Culture,"Art museum",823,1
2021,2,7,March,History/Culture,"Art museum",774,11
2021,2,7,February,History/Culture,"Art museum",0,0
2021,2,7,January,History/Culture,"Art museum",69,1
2021,2,11,December,History/Culture,"Industrial tourism",277,0
2021,2,11,November,History/Culture,"Industrial tourism",755,0
2021,2,11,October,History/Culture,"Industrial tourism",421,0
2021,2,11,September,History/Culture,"Industrial tourism",0,0
2021,2,11,August,History/Culture,"Industrial tourism",0,0
2021,2,11,July,History/Culture,"Industrial tourism",0,0
2021,2,11,June,History/Culture,"Industrial tourism",1272,0
2021,2,11,May,History/Culture,"Industrial tourism",1272,0
2021,2,11,April,History/Culture,"Industrial tourism",1272,0
2021,2,11,March,History/Culture,"Industrial tourism",0,0
2021,2,11,February,History/Culture,"Industrial tourism",0,0
2021,2,11,January,History/Culture,"Industrial tourism",0,0
2021,4,1,December,"Sports and recreation","Sports and recreation facilities",5243,9
2021,4,1,November,"Sports and recreation","Sports and recreation facilities",5297,4
2021,4,1,October,"Sports and recreation","Sports and recreation facilities",4856,7
2021,4,1,September,"Sports and recreation","Sports and recreation facilities",4526,4
2021,4,1,August,"Sports and recreation","Sports and recreation facilities",4122,0
2021,4,1,July,"Sports and recreation","Sports and recreation facilities",4283,8
2021,4,1,June,"Sports and recreation","Sports and recreation facilities",4455,0
2021,4,1,May,"Sports and recreation","Sports and recreation facilities",4890,0
2021,4,1,April,"Sports and recreation","Sports and recreation facilities",4733,2
2021,4,1,March,"Sports and recreation","Sports and recreation facilities",4468,5
2021,4,1,February,"Sports and recreation","Sports and recreation facilities",3333,0
2021,4,1,January,"Sports and recreation","Sports and recreation facilities",3224,5
2021,4,7,December,"Sports and recreation",Park,3493,0
2021,4,7,November,"Sports and recreation",Park,7070,0
2021,4,7,October,"Sports and recreation",Park,6551,0
2021,4,7,September,"Sports and recreation",Park,5041,0
2021,4,7,August,"Sports and recreation",Park,4134,0
2021,4,7,July,"Sports and recreation",Park,2925,0
2021,4,7,June,"Sports and recreation",Park,1887,0
2021,4,7,May,"Sports and recreation",Park,292,0
2021,4,7,April,"Sports and recreation",Park,2844,0
2021,4,7,March,"Sports and recreation",Park,4238,0
2021,4,7,February,"Sports and recreation",Park,6011,0
2021,4,7,January,"Sports and recreation",Park,3346,0
2021,4,1,December,"Sports and recreation","Sports and recreation facilities",2568,29
2021,4,1,November,"Sports and recreation","Sports and recreation facilities",7397,59
2021,4,1,October,"Sports and recreation","Sports and recreation facilities",3992,54
2021,4,1,September,"Sports and recreation","Sports and recreation facilities",2601,54
2021,4,1,August,"Sports and recreation","Sports and recreation facilities",3250,16
2021,4,1,July,"Sports and recreation","Sports and recreation facilities",2248,46
2021,4,1,June,"Sports and recreation","Sports and recreation facilities",1646,38
2021,4,1,May,"Sports and recreation","Sports and recreation facilities",0,0
2021,4,1,April,"Sports and recreation","Sports and recreation facilities",0,0
2021,4,1,March,"Sports and recreation","Sports and recreation facilities",0,0
2021,4,1,February,"Sports and recreation","Sports and recreation facilities",0,0
2021,4,1,January,"Sports and recreation","Sports and recreation facilities",0,0
2021,1,99,December,Nature,"Other nature",2014,23
2021,1,99,November,Nature,"Other nature",18170,145
2021,1,99,October,Nature,"Other nature",5325,72
2021,1,99,September,Nature,"Other nature",3681,76
2021,1,99,August,Nature,"Other nature",8451,42
2021,1,99,July,Nature,"Other nature",4521,93
2021,1,99,June,Nature,"Other nature",2103,49
2021,1,99,May,Nature,"Other nature",8916,0
2021,1,99,April,Nature,"Other nature",2466,0
2021,1,99,March,Nature,"Other nature",1337,36
2021,1,99,February,Nature,"Other nature",1239,36
2021,1,99,January,Nature,"Other nature",2129,36
2021,1,99,December,Nature,"Other nature",25631,289
2021,1,99,November,Nature,"Other nature",77386,617
2021,1,99,October,Nature,"Other nature",42191,571
2021,1,99,September,Nature,"Other nature",29639,615
2021,1,99,August,Nature,"Other nature",38966,192
2021,1,99,July,Nature,"Other nature",28566,585
2021,1,99,June,Nature,"Other nature",20690,478
2021,1,99,May,Nature,"Other nature",45121,0
2021,1,99,April,Nature,"Other nature",28841,0
2021,1,99,March,Nature,"Other nature",18888,359
2021,1,99,February,Nature,"Other nature",22103,359
2021,1,99,January,Nature,"Other nature",25584,359
2021,2,7,December,History/Culture,"Art museum",478,0
2021,2,7,November,History/Culture,"Art museum",1513,0
2021,2,7,October,History/Culture,"Art museum",2789,0
2021,2,7,September,History/Culture,"Art museum",159,1
2021,2,7,August,History/Culture,"Art museum",159,1
2021,2,7,July,History/Culture,"Art museum",159,1
2021,2,7,June,History/Culture,"Art museum",3478,0
2021,2,7,May,History/Culture,"Art museum",3478,0
2021,2,7,April,History/Culture,"Art museum",3478,0
2021,2,7,March,History/Culture,"Art museum",690,0
2021,2,7,February,History/Culture,"Art museum",427,0
2021,2,7,January,History/Culture,"Art museum",177,0
2021,2,8,December,History/Culture,"Memorial house/Historical archive",10201,23
2021,2,8,November,History/Culture,"Memorial house/Historical archive",14890,23
2021,2,8,October,History/Culture,"Memorial house/Historical archive",12695,23
2021,2,8,September,History/Culture,"Memorial house/Historical archive",17608,114
2021,2,8,August,History/Culture,"Memorial house/Historical archive",10580,114
2021,2,8,July,History/Culture,"Memorial house/Historical archive",11491,114
2021,2,8,June,History/Culture,"Memorial house/Historical archive",29142,0
2021,2,8,May,History/Culture,"Memorial house/Historical archive",0,0
2021,2,8,April,History/Culture,"Memorial house/Historical archive",9635,0
2021,2,8,March,History/Culture,"Memorial house/Historical archive",21652,0
2021,2,8,February,History/Culture,"Memorial house/Historical archive",59553,0
2021,2,8,January,History/Culture,"Memorial house/Historical archive",14104,0
2021,2,6,December,History/Culture,Museum,1607,0
2021,2,6,November,History/Culture,Museum,3999,0
2021,2,6,October,History/Culture,Museum,2858,3
2021,2,6,September,History/Culture,Museum,712,2
2021,2,6,August,History/Culture,Museum,628,0
2021,2,6,July,History/Culture,Museum,766,0
2021,2,6,June,History/Culture,Museum,1512,0
2021,2,6,May,History/Culture,Museum,1353,0
2021,2,6,April,History/Culture,Museum,948,0
2021,2,6,March,History/Culture,Museum,162,4
2021,2,6,February,History/Culture,Museum,0,0
2021,2,6,January,History/Culture,Museum,33,4
2021,6,99,December,Other,"Tourist sites not classified elsewhere",1668,6
2021,6,99,November,Other,"Tourist sites not classified elsewhere",2514,1
2021,6,99,October,Other,"Tourist sites not classified elsewhere",2287,6
2021,6,99,September,Other,"Tourist sites not classified elsewhere",10404,4
2021,6,99,August,Other,"Tourist sites not classified elsewhere",8675,0
2021,6,99,July,Other,"Tourist sites not classified elsewhere",7173,7
2021,6,99,June,Other,"Tourist sites not classified elsewhere",1587,6
2021,6,99,May,Other,"Tourist sites not classified elsewhere",2153,2
2021,6,99,April,Other,"Tourist sites not classified elsewhere",1952,1
2021,6,99,March,Other,"Tourist sites not classified elsewhere",1655,3
2021,6,99,February,Other,"Tourist sites not classified elsewhere",1939,3
2021,6,99,January,Other,"Tourist sites not classified elsewhere",2590,2
2021,5,99,December,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",2749,0
2021,5,99,November,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",4916,0
2021,5,99,October,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",4182,0
2021,5,99,September,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",3616,0
